N     X           Y            Z
98   -1.032165    2.403274    -1.731723
99   -2.589783    -0.366528    -1.731657
100   -2.870247    -0.208561    -0.799996
101   -1.312820    2.560901    -0.800062
102   -2.545633    0.866981    0.476542
103   -2.063202    1.724854    0.476522
104   -1.533209    0.297777    -2.887084
105   -1.050966    1.155314    -2.887105
106   -2.874007    0.701893    -0.436989
107   -2.092736    2.091171    -0.437023
108   -2.596455    1.460112    -1.004902
109   -1.532242    1.776734    -2.295503
110   -2.314201    0.386232    -2.295470
111   -2.318347    1.303693    -1.931169
112   0.518902    -0.291791    0.728533
113   1.065172    -0.599033    -1.085393
114   -0.457323    -1.523896    -0.372007
115   1.064574    1.182386    -0.372067
116   -2.044323    1.149633    -0.286728
117   -0.459225    1.359047    0.781911
118   -1.399827    -0.313559    0.781950
119   -0.515904    -0.810757    -2.153350
120   0.424740    0.861921    -2.153388
121   -1.497716    0.842201    -2.102880
122   -0.516660    2.072410    -0.999043
123   -2.039259    -0.635118    -0.998978
124   1.042224    -0.586069    1.463464
125   1.872331    -1.052949    -1.292848
126   -0.441083    -2.458604    -0.208739
127   1.871710    1.654070    -0.208833
128   -1.872655    -0.620062    1.545201
129   -0.442928    1.922321    1.545141
130   -0.529324    -1.375680    -2.915358
131   0.900472    1.166822    -2.915417
132   -2.844368    -1.109687    -1.160893
133   -0.529383    3.006885    -1.160991
134   1.382357    -1.706006    0.736861
135   2.457806    -0.453526    -0.199283
136   2.175874    -0.294959    0.736839
137   1.664295    -1.864575    -0.199257
138   0.096746    -0.054351    2.312318
139   0.878602    -2.341993    0.168946
140   2.457616    0.465855    0.168887
141   -1.739545    -2.373005    0.242373
142   1.124059    2.719140    0.242253
143   1.585281    -0.891556    -2.630291
144   0.097501    -1.557436    1.710591
145   1.381492    0.725796    1.710541
146   1.585100    2.459922    -1.288214
147   -1.278582    -2.632357    -1.288095
148   -0.406207    -2.193457    1.142719
149   1.663289    1.486582    1.142636
150   2.409046    1.067153    -1.333458
151   0.339538    -2.612905    -1.333377
152   2.409154    0.147806    -1.701644
153   1.125157    -2.135435    -1.701594
154   -0.892382    -1.569052    1.738455
155   0.877200    1.577673    1.738383
156   2.079244    0.901627    -2.252704
157   0.309635    -2.245140    -2.252633
158   0.338112    2.810350    0.838079
159   -2.225749    -1.748783    0.838187
160   -1.308439    -2.264882    -2.207365
161   1.255568    2.294507    -2.207472
162   -0.407523    0.797533    2.340266
163   -0.893131    -0.065990    2.340287
164   0.769801    -1.001304    -3.181427
165   1.255428    -0.137750    -3.181447
166   0.769985    2.919548    -1.611508
167   -2.094763    -2.174627    -1.611387
168   -2.555757    -1.915172    -0.080930
169   0.308841    3.178738    -0.081051
170   -3.051480    -0.356879    0.883591
171   -1.280196    2.792871    0.883515
172   -2.227174    0.684004    1.812384
173   -1.741392    1.547835    1.812364
174   -0.077427    2.116829    -3.108945
175   -1.849088    -1.033588    -3.108870
176   -0.077942    0.612298    -3.711062
177   -0.563766    -0.251607    -3.711041
178   -3.381773    -0.523600    -0.035435
179   -1.309331    3.161676    -0.035523
180   -2.635512    -0.943968    -2.512854
181   -0.562520    2.742284    -2.512942
182   -1.848285    2.892589    -1.538541
183   -3.431845    0.076657    -1.538474
184   -2.559186    1.439207    1.261915
185   -3.384059    0.397713    0.332852
186   -2.097761    2.685045    0.332797
187   -1.069378    0.601284    -3.685309
188   -1.068494    2.106914    -3.083240
189   -2.355448    -0.181583    -3.083185
190   2.157675    -1.213375    0.362970
191   2.061162    1.819558    -1.877720
192   -0.484110    -2.706516    -1.877615
193   2.157235    0.627631    1.100179
194   -1.397791    -2.192574    1.155998
195   1.147434    2.333420    1.155893
196   0.584346    -2.169328    1.100241
197   1.148903    -2.486850    -0.774273
198   2.721790    0.310101    -0.774334
199   0.583088    0.809987    2.293045
200   -0.389177    -0.918926    2.293085
201   1.088965    -1.750308    -2.614965
202   2.061251    -0.021363    -2.615004
203   -2.058566    -2.525443    -0.684435
204   1.088574    3.070892    -0.684568
205   -2.118424    -1.790019    -2.525144
206   0.429032    2.739939    -2.525252
207   -3.032275    -1.275688    0.508656
208   -0.485116    3.253743    0.508548
209   -1.399029    0.786810    2.349119
210   0.428386    -0.240995    -3.718706
211   -2.854843    1.605440    -0.076639
212   -2.638355    2.415414    -1.171633
213   -3.434518    0.999655    -1.171599
214   -2.025320    1.138886    -2.841222
215   -3.034191    0.567408    1.246243
216   -2.060998    2.297969    1.246202
217   -0.582014    1.466234    -3.664599
218   -1.555294    -0.264479    -3.664558
219   1.870128    -1.051651    1.292067
220   -0.454372    -3.064734    -0.959440
221   1.925624    2.237324    0.558032
222   -0.911442    -2.807630    0.558149
223   2.431411    -1.367334    -0.571599
224   2.382722    1.980265    -0.959557
225   1.082332    -0.039414    2.257548
226   0.595966    -0.904284    2.257568
227   1.896684    -1.635860    -2.061354
228   2.383055    -0.770981    -2.061374
229   -1.241998    -2.973971    -0.362587
230   1.896028    2.606155    -0.362718
231   1.083010    -1.529865    1.660879
232   1.869877    -0.130636    1.660852
233   0.362584    -2.954882    -0.407493
234   2.713252    1.225143    -0.407587
235   2.713586    -0.605169    -1.140570
236   1.926722    -2.004395    -1.140540
237   0.080149    -2.796033    0.530278
238   2.430819    1.383997    0.530183
239   1.726425    1.650766    -2.789594
240   -0.513785    -2.332838    -2.789502
241   -1.879272    -1.564761    1.744258
242   0.360871    2.418728    1.744165
243   -1.374667    -0.927522    2.313120
244   0.078500    1.656541    2.313060
245   1.726407    0.729756    -3.158461
246   0.273190    -1.854395    -3.158401
247   0.273268    3.521163    -1.006298
248   -2.866853    -2.062690    -1.006165
249   -0.455926    2.879025    1.420307
250   -2.696901    -1.105942    1.420402
251   -1.331353    -1.874231    -3.113529
252   0.909841    2.111122    -3.113623
253   -0.913039    1.645065    2.341097
254   -1.879938    -0.074303    2.341138
255   -0.057370    -1.099446    -3.710569
256   0.909585    0.620019    -3.710610
257   -2.896850    -1.694940    -1.926926
258   -0.056570    3.355725    -1.927046
259   -3.354035    -1.437541    -0.409306
260   -0.513979    3.612727    -0.409427
261   -2.119579    3.036968    -0.594676
262   -3.696125    0.233508    -0.594609
263   -2.697442    -0.184237    1.789233
264   -1.243784    2.400700    1.789171
265   0.404398    1.473856    -3.683094
266   -1.049392    -1.111315    -3.683033
267   -1.553053    2.719930    -2.471809
268   -3.130964    -0.085957    -2.471742
269   -3.403118    -0.842315    -1.899764
270   -1.048119    3.345410    -1.899864
271   -1.331015    3.504196    -0.961121
272   -3.685735    -0.683035    -0.961021
273   -2.352968    2.258264    -2.108993
274   -3.152004    0.837397    -2.108959
275   -1.242915    0.698951    -0.492734
276   -0.977906    0.549900    -1.372921
277   -0.502304    -0.251098    -1.397765
278   -0.046402    0.559600    -1.397784
279   -0.474966    0.800622    0.025389
280   -0.930852    -0.010049    0.025408
281   0.264302    0.714872    -0.533947
282   -0.473562    -0.597218    -0.533918
283   -0.503191    1.146299    -0.838221
284   -1.240909    -0.165531    -0.838190
285   0.264930    -0.149006    -0.879851
286   -3.139986    1.765752    -1.742397
287   -3.364232    1.321168    0.694995
288   -2.876534    2.188407    0.694974
289   -1.572259    1.454862    -3.636447
290   -2.059981    0.587581    -3.636427
291   -2.906138    2.558829    -0.227434
292   -3.696151    1.154006    -0.227401
293   -2.850026    0.677210    -3.039244
294   -2.059241    2.083407    -3.039278
295   -3.414400    1.920094    -0.799401
296   -0.424808    -3.406742    -0.043194
297   2.690339    2.132702    -0.043323
298   1.572958    -0.884514    2.209032
299   2.691041    -1.513362    -1.503438
300   -2.352608    -0.930872    2.319508
301   -0.426652    2.493920    2.319426
302   1.382949    1.476257    -3.688691
303   -0.543113    -1.948721    -3.688611
304   -3.661486    -1.591158    -1.325249
305   -0.542446    3.955207    -1.325382
306   -2.862849    1.609880    -2.670584
307   2.212260    -2.182378    0.543561
308   3.014035    -0.756642    0.543532
309   -0.880838    -2.526718    1.927887
310   1.701514    2.065298    1.927781
311   2.916345    1.382052    -2.105656
312   0.333973    -3.209995    -2.105551
313   0.119817    -2.514930    1.899736
314   2.211254    1.204126    1.899652
315   -2.227937    -2.708444    1.018212
316   3.249808    0.620008    -1.548643
317   1.156997    3.310744    1.018069
318   1.158367    -3.099053    -1.548558
319   1.417960    -2.665009    0.915806
320   1.702992    -2.825320    -0.030593
321   3.013827    0.172805    0.915745
322   3.298858    0.012493    -0.030655
323   -0.371615    -1.883687    2.501979
324   1.416592    1.296156    2.501906
325   2.916405    0.452614    -2.477898
326   1.128189    -2.727241    -2.477826
327   2.084205    2.789405    -2.059756
328   -1.300865    -3.230022    -2.059614
329   -2.561474    -2.876638    0.089093
330   1.127434    3.683085    0.088937
331   1.593337    3.421208    -1.457281
332   -2.095713    -3.138764    -1.457125
333   0.118637    0.507830    3.110025
334   -0.372243    -0.365067    3.110046
335   1.593246    -1.470538    -3.416143
336   2.084134    -0.597626    -3.416163
337   -3.052993    -2.245723    0.691471
338   0.333007    3.775361    0.691328
339   -2.125842    -2.767500    -2.386417
340   1.260427    3.254058    -2.386560
341   -0.881978    0.496061    3.138374
342   1.259863    -0.708588    -3.973333
343   -2.229393    1.253778    2.605463
344   -3.887321    -0.840244    0.737836
345   -1.301366    3.758175    0.737726
346   -0.085134    3.074877    -3.297519
347   -2.671735    -1.524690    -3.297409
348   -0.086875    0.048747    -4.508532
349   -3.888213    0.089209    1.110747
350   -2.096028    3.276126    1.110671
351   -2.562759    2.016666    2.049767
352   -3.054457    1.142315    2.049788
353   -4.222621    -0.079767    0.180813
354   -2.125374    3.649618    0.180723
355   -0.595686    0.910353    -4.481683
356   -1.087419    0.035939    -4.481663
357   -0.594382    2.432172    -3.873095
358   -2.387105    -0.755697    -3.873019
359   -1.084306    3.065722    -3.270297
360   -3.182955    -0.666154    -3.270208
361   -1.733572    -3.329097    0.412987
362   1.944134    3.210706    0.412833
363   3.239282    1.545460    -1.175578
364   0.362120    -3.570792    -1.175460
365   -0.389645    -3.147958    1.320587
366   2.487505    1.968275    1.320469
367   2.409138    -1.354864    -2.853527
368   0.624713    -0.351240    3.071472
369   1.920503    -2.016087    1.483321
370   2.408860    2.949411    -1.129806
371   -1.268919    -3.590520    -1.129652
372   3.288522    -0.913222    -0.403075
373   2.488629    -2.335619    -0.403045
374   2.720401    -0.593692    1.483294
375   0.625368    -1.866322    2.464905
376   1.919658    0.435224    2.464854
377   3.239513    -0.307109    -1.917511
378   1.945222    -2.608656    -1.917459
379   0.905440    -3.297647    0.338935
380   3.288155    0.939365    0.338839
381   -1.369158    -1.889890    2.521094
382   0.903696    2.151767    2.521000
383   2.574941    1.211832    -3.027823
384   0.302055    -2.829878    -3.027730
385   -1.328933    -2.850107    -2.981952
386   1.744974    2.616000    -2.982081
387   -2.713150    -2.071355    1.613629
388   0.360570    3.394423    1.613500
389   -0.391204    1.365263    3.127817
390   -1.369755    -0.374827    3.127858
391   -3.378085    -2.406894    -0.238331
392   0.301830    4.136836    -0.238487
393   0.766756    3.875585    -1.781102
394   -2.913365    -2.668510    -1.780945
395   0.766102    -1.576146    -3.963952
396   1.744686    0.163997    -3.963993
397   -2.670437    3.378102    -1.339029
398   -4.273791    0.526972    -1.338961
399   -3.458430    -1.428815    -2.689396
400   -0.575712    3.697315    -2.689519
401   -2.714293    0.380548    2.595990
402   -1.735123    2.121737    2.595948
403   -3.545047    -0.668698    1.660000
404   -1.270129    3.376627    1.659903
405   0.401365    0.920177    -4.497736
406   -0.577874    -0.821131    -4.497695
407   -4.210710    -1.004922    -0.192366
408   -1.328662    4.120019    -0.192489
409   0.402122    2.436529    -3.890920
410   -1.873171    -1.609460    -3.890824
411   -1.871054    3.849562    -1.707429
412   -4.261398    -0.401015    -1.707327
413   -2.383148    3.220164    -2.284712
414   -3.989616    0.363497    -2.284643
415   -3.182249    2.737245    -1.914603
416   -3.992071    1.297196    -1.914568
417   -1.389838    -3.148607    1.335188
418   1.968486    2.823264    1.335047
419   2.987593    -1.680091    0.164551
420   2.703783    -1.520467    1.106900
421   2.890218    2.304904    -1.725021
422   -0.468156    -3.667052    -1.724882
423   2.558458    2.138272    -2.650325
424   -0.498132    -3.297040    -2.650198
425   -1.879160    -2.520225    1.934953
426   1.177364    2.914979    1.934825
427   1.179107    -3.445333    -0.612046
428   3.556494    0.782205    -0.612142
429   1.969997    -2.964717    -0.982721
430   2.986960    1.102536    1.278898
431   3.556652    -0.143280    -0.982784
432   0.609570    -3.125011    1.278994
433   1.115474    0.520499    3.053928
434   0.134761    -1.223435    3.053969
435   2.703306    0.336673    1.850615
436   1.116649    -2.484767    1.850678
437   1.909684    -2.221720    -2.839430
438   2.890403    -0.477778    -2.839471
439   0.607967    1.378022    3.082040
440   -0.861616    -1.235235    3.082101
441   1.088855    -2.332277    -3.394127
442   2.558462    0.281019    -3.394188
443   1.909251    3.567055    -0.521395
444   -2.056208    -3.484438    -0.521228
445   1.088848    4.029779    -0.846770
446   -2.877785    -3.023799    -0.846601
447   -2.938074    -2.282237    -2.703464
448   0.423837    3.696007    -2.703606
449   -1.391376    1.354747    3.138667
450   -1.880332    0.485271    3.138688
451   0.422496    -0.809947    -4.507526
452   0.911473    0.059565    -4.507546
453   -2.146425    -2.372793    -3.303564
454   0.912444    3.066573    -3.303693
455   -0.498551    4.214340    0.356899
456   -3.860074    -1.763218    0.357043
457   -0.469295    3.843266    1.282136
458   -3.527780    -1.595420    1.282266
459   -3.528706    0.262410    2.027009
460   -2.057252    2.878992    2.026947
461   -0.105595    1.781425    -4.452635
462   -1.577150    -0.835334    -4.452574
463   -2.145248    3.996521    -0.756292
464   -4.529389    -0.243026    -0.756190
465   -3.959785    -0.565507    -2.648323
466   -1.573837    3.677253    -2.648425
467   -3.382843    1.902402    1.489674
468   -4.216599    0.849218    0.551083
469   -2.916044    3.161903    0.551027
470   -1.594813    0.896748    -4.447602
471   -1.592842    2.418666    -3.839478
472   -2.894236    0.104491    -3.839423
473   -3.462469    2.889903    -0.967702
474   -4.268063    1.457372    -0.967667
475   -3.690234    2.075233    0.140044
476   -2.562796    1.441121    -3.603968
477   -0.897893    -3.767538    0.729776
478   2.752895    2.724399    0.729623
479   3.261681    -1.834247    -0.780279
480   2.410994    -1.355794    2.044316
481   -0.438167    -4.026142    -0.796576
482   3.212653    2.465850    -0.796728
483   1.618706    -0.337792    3.015430
484   1.129573    -1.207584    3.015451
485   2.723991    -2.104341    -2.278628
486   3.213127    -1.234548    -2.278648
487   0.383465    -3.915565    -0.241494
488   3.544994    1.706356    -0.241624
489   0.099381    -3.755799    0.701712
490   3.260920    1.866143    0.701582
491   1.619335    -1.836730    2.415308
492   2.410710    -0.429485    2.415279
493   3.545486    -1.067723    -1.352589
494   2.754114    -2.474967    -1.352558
495   2.218169    1.966356    -3.570216
496   -0.528022    -2.916995    -3.570102
497   -1.230157    -3.934939    -0.196205
498   2.723316    3.095240    -0.196370
499   -2.364562    -1.883951    2.527475
500   0.381535    2.999241    2.527360
501   0.097440    2.232623    3.099572
502   -1.857065    -1.242937    3.099654
503   0.263485    -2.435686    -3.941235
504   2.218056    1.039985    -3.941316
505   -3.863535    1.020703    1.474932
506   -2.879150    2.771166    1.474890
507   0.263919    4.482140    -1.171753
508   -3.692855    -2.553909    -1.171585
509   -1.101260    1.771277    -4.427850
510   -2.085699    0.020721    -4.427809
511   -3.722811    -2.184350    -2.097711
512   -0.067444    4.315727    -2.097867
513   -0.899738    2.221029    3.127860
514   -2.365166    -0.384838    3.127922
515   -0.068836    -1.676438    -4.496586
516   1.396645    0.929521    -4.496647
517   -0.439882    3.462181    2.201840
518   -3.186849    -1.422557    2.201956
519   -4.182747    -1.925359    -0.571134
520   -0.527641    4.574253    -0.571290
521   -1.350138    -2.455874    -3.896129
522   1.397073    2.429292    -3.896244
523   -3.187262    -0.495920    2.573228
524   -1.231888    2.981184    2.573145
525   0.889254    1.788355    -4.469068
526   -1.066275    -1.689020    -4.468986
527   -2.938083    3.519104    -0.386521
528   -4.533291    0.682460    -0.386453
529   -1.348975    4.465649    -1.126346
530   -4.516618    -1.167144    -1.126210
531   -4.232416    -1.327559    -2.069968
532   -1.064286    4.306100    -2.070103
533   -3.679446    0.198102    -3.222369
534   -2.080715    3.041012    -3.222437
535   -2.888884    2.577312    -2.856186
536   -3.703035    1.129565    -2.856152
537   -3.965957    2.230248    -1.540005
